Actual,Predicted,Proba
0,0,0.0033718755
0,0,0.03860235
0,0,0.012546503
0,0,0.11234823
0,1,0.6544408
0,0,0.019896349
0,0,0.00144783
0,0,0.012962038
1,1,0.65072614
0,0,0.005799463
0,0,0.27334496
0,0,0.010973919
0,0,0.03537494
0,0,0.0074260416
0,0,0.2506313
0,0,0.34566134
0,0,0.26765683
0,0,0.008315633
0,0,0.09007806
0,0,0.2380493
0,0,0.07598226
0,1,0.6359719
0,0,0.051812906
1,1,0.79746145
0,0,0.044791162
0,0,0.07427404
0,0,0.38648048
0,0,0.07730549
0,0,0.025705352
1,1,0.64495504
1,1,0.7641258
0,0,0.005433116
0,0,0.095528126
0,0,0.020713402
1,0,0.23820843
1,0,0.33008447
0,0,0.011197358
0,0,0.027264092
0,0,0.013805833
0,0,0.25217748
1,0,0.15261461
0,0,0.03875703
1,0,0.4780542
0,0,0.0053435704
0,0,0.038458318
1,0,0.2554292
0,0,0.12847303
0,0,0.09788999
0,0,0.42834333
1,0,0.18219464
0,0,0.2097482
0,0,0.15847173
0,0,0.03749833
0,0,0.118386544
0,0,0.10586943
0,0,0.032561157
0,0,0.044728898
0,0,0.029946296
0,0,0.04871589
0,0,0.07625428
0,0,0.010230759
0,0,0.025962058
0,0,0.38503692
0,1,0.5147189
0,0,0.014260072
0,0,0.11526927
0,0,0.17459247
0,0,0.013206357
0,0,0.0057169227
0,0,0.025810748
0,0,0.012131593
0,0,0.0061191204
0,0,0.009884535
0,0,0.0078462465
0,0,0.061785314
0,0,0.12056908
0,0,0.038567945
0,0,0.0021998892
0,0,0.2283616
1,1,0.6754018
0,1,0.6279197
1,1,0.8991954
0,0,0.098957285
0,0,0.117760815
0,0,0.016443355
0,1,0.54518974
0,0,0.34655586
0,1,0.5060338
0,0,0.36502108
0,0,0.22017857
1,0,0.0813195
1,0,0.22180071
0,0,0.014238152
0,0,0.23333998
0,0,0.02033233
1,1,0.7171088
0,0,0.08737795
0,0,0.021140486
0,0,0.028464707
1,0,0.27536064
0,0,0.06307458
0,0,0.16668387
0,0,0.3463799
1,1,0.6703864
0,0,0.4005997
0,0,0.0074939225
1,1,0.8506524
0,0,0.064211875
0,0,0.03941661
0,0,0.052949186
0,0,0.00857164
0,0,0.0025076892
0,0,0.011760357
1,1,0.5463469
1,1,0.5696889
0,0,0.050246224
0,0,0.1237819
0,0,0.14003778
0,0,0.009018281
1,0,0.23676673
0,0,0.011405557
0,0,0.45415923
0,0,0.0033423903
0,0,0.06870206
1,0,0.33466706
0,0,0.06433933
0,0,0.02752434
0,0,0.13958682
0,0,0.1309849
0,1,0.6152075
1,1,0.8820037
0,0,0.028681217
0,0,0.0044795
0,0,0.08651955
1,0,0.14203037
0,0,0.24013825
0,0,0.024385829
0,0,0.41582805
0,0,0.0088085355
0,0,0.058073677
1,0,0.23187165
0,0,0.011046825
0,0,0.012129812
0,0,0.3093866
0,0,0.018386915
0,0,0.037359927
0,0,0.07759177
0,0,0.017567944
0,0,0.19409548
0,0,0.004368191
0,0,0.014074852
1,0,0.199739
0,0,0.04174526
0,0,0.2762851
0,0,0.05440874
0,0,0.1970308
0,0,0.020122126
0,0,0.116533875
0,0,0.006860356
1,0,0.38009945
0,0,0.019937396
0,0,0.013840647
0,0,0.023966575
0,0,0.0656174
0,0,0.20501755
0,1,0.5774842
1,0,0.020731725
0,0,0.24935709
0,0,0.0078106583
0,1,0.6594226
0,0,0.16146421
0,0,0.010368553
0,0,0.11616043
0,1,0.7467601
0,0,0.28361157
0,0,0.0053881337
0,0,0.024405798
0,0,0.084286205
1,0,0.2428723
0,0,0.001528099
0,0,0.08835717
1,0,0.28922418
0,0,0.023234705
0,0,0.21480668
0,0,0.016090354
0,0,0.0033502753
0,0,0.0022803664
0,0,0.007009203
0,0,0.0120157255
0,0,0.004882467
0,0,0.058921404
0,0,0.07922055
0,0,0.46897948
0,0,0.044729114
0,0,0.024543794
0,0,0.007876267
0,1,0.5506667
0,0,0.06363513
1,1,0.5979139
1,0,0.4044389
1,0,0.47045353
0,0,0.011899296
0,0,0.16011408
1,1,0.6608799
1,0,0.40499485
0,0,0.06723792
0,0,0.055733
0,0,0.02105643
0,0,0.1436009
0,0,0.055444688
0,0,0.0065565575
0,0,0.018696489
0,0,0.055141397
0,0,0.01917485
0,0,0.389679
0,1,0.5318262
0,0,0.24646176
0,0,0.100626625
0,1,0.5803936
0,0,0.0722785
0,0,0.024151698
1,1,0.81891835
1,0,0.04109799
0,0,0.28194153
0,0,0.06260675
0,0,0.0053908485
1,0,0.082499646
0,0,0.036766265
0,0,0.01826987
1,1,0.72493106
0,0,0.023393827
0,0,0.034639634
0,0,0.00143409
0,0,0.28536093
0,0,0.010408786
0,0,0.005321392
0,0,0.028133718
0,0,0.00978104
0,0,0.020177063
0,0,0.017022269
0,0,0.04000782
0,0,0.022450894
0,0,0.02742925
0,0,0.0015146855
0,0,0.026114458
0,0,0.036164943
0,0,0.013370286
0,0,0.016494928
0,0,0.072370864
0,0,0.019744875
0,0,0.25379208
0,0,0.1783663
0,0,0.08040844
1,1,0.9264469
0,0,0.02025726
0,0,0.12552051
1,0,0.1383503
0,0,0.063456185
0,0,0.15203826
1,0,0.03410272
0,0,0.0043916716
0,0,0.062245026
0,0,0.021319252
0,0,0.05628921
0,1,0.5063786
0,0,0.011523331
1,1,0.5196892
0,0,0.020669512
0,0,0.02248447
1,0,0.20830125
0,0,0.3164995
0,0,0.016146872
0,0,0.3514094
0,0,0.41358727
1,0,0.18004106
0,0,0.023963468
0,0,0.075257085
0,0,0.3235967
0,0,0.18081337
0,0,0.15692534
0,0,0.022856675
0,0,0.19566353
1,0,0.027307788
0,0,0.01138559
0,0,0.0078965295
0,0,0.27849
0,0,0.02258027
0,1,0.5576905
0,0,0.10424737
0,0,0.014317784
1,0,0.23990987
0,0,0.009862811
0,0,0.017296812
0,0,0.3642828
0,0,0.067503154
0,0,0.01729849
0,0,0.038037255
0,1,0.7868054
0,0,0.10020428
0,0,0.011270366
0,0,0.07320076
0,0,0.1351912
0,0,0.029221991
0,0,0.101655334
0,1,0.69423485
0,0,0.128047
0,0,0.021618702
0,0,0.32172474
0,0,0.013930739
0,0,0.0035596378
0,0,0.16522
0,0,0.080410235
1,1,0.85174626
0,1,0.7857969
1,1,0.7855417
0,0,0.12085147
0,0,0.010983782
0,0,0.05303485
1,1,0.6408745
0,0,0.070684426
0,0,0.042747907
1,1,0.77347416
0,0,0.017588828
1,0,0.21384293
0,0,0.00038279773
0,0,0.11303085
0,0,0.013969267
0,0,0.10568653
0,0,0.0110968575
0,0,0.15938848
1,0,0.31319156
0,0,0.09409939
0,0,0.016752368
0,0,0.052584272
0,0,0.21010809
0,0,0.29311424
0,0,0.0075295037
0,0,0.099121384
0,0,0.03529982
1,0,0.305405
0,0,0.0021362435
0,0,0.010942451
0,0,0.32409304
0,0,0.039457697
0,0,0.016628798
1,0,0.12044503
0,0,0.0030586484
0,0,0.07175124
1,0,0.07622149
0,0,0.16208419
1,1,0.6509417
0,0,0.1893199
1,0,0.0908844
0,0,0.21589145
0,0,0.027744627
0,0,0.020445053
1,1,0.73770225
0,0,0.012660002
0,0,0.0023279563
0,0,0.014757095
0,0,0.45035845
0,0,0.26149225
1,0,0.2319562
0,0,0.02388241
0,0,0.48211154
1,1,0.6661285
0,0,0.23613854
0,0,0.2685321
0,0,0.31239164
0,0,0.11395336
0,0,0.006953031
0,0,0.24037856
0,0,0.23624536
0,0,0.06054654
1,0,0.12191018
0,0,0.0029689837
0,0,0.48094082
0,0,0.008494749
0,0,0.0014358001
0,0,0.11517452
0,0,0.08585425
0,0,0.1886909
0,0,0.37297395
0,0,0.25369897
0,0,0.139742
0,0,0.21877176
1,0,0.04331724
0,0,0.38599256
0,0,0.008088736
0,1,0.5054915
0,0,0.0016354644
0,0,0.047172215
0,0,0.019735135
0,0,0.08125897
0,0,0.01687048
0,0,0.12566681
1,1,0.58616495
0,0,0.048064493
0,0,0.05291272
0,0,0.08394306
0,0,0.04928001
1,1,0.8859325
0,0,0.0824658
1,1,0.74604297
0,0,0.020989686
0,0,0.004850671
0,0,0.07142988
0,0,0.018570902
0,0,0.38039446
0,0,0.056440786
1,1,0.5391398
0,0,0.007808663
0,0,0.01996156
0,0,0.103304945
0,0,0.09920215
0,0,0.18240337
0,0,0.07911343
0,0,0.0052820076
0,0,0.11875199
0,0,0.08557585
0,0,0.10840462
0,0,0.3352538
0,0,0.269923
0,0,0.1437596
0,1,0.721818
0,0,0.009527718
0,0,0.33858895
0,0,0.14227863
0,0,0.012370128
1,0,0.11005238
0,0,0.028867384
1,0,0.42016703
0,0,0.014376848
1,0,0.16559514
0,0,0.3413334
0,0,0.010204314
0,0,0.021197159
0,0,0.43769163
0,0,0.46671057
0,0,0.15436184
0,0,0.021486793
1,0,0.40219212
0,0,0.0068930443
1,0,0.27480477
0,0,0.00933721
0,0,0.01716541
1,1,0.7031563
0,0,0.061697084
0,0,0.005664386
0,0,0.08307649
0,0,0.07954965
1,0,0.2838142
0,0,0.21508197
0,0,0.27112696
0,0,0.017890397
0,0,0.042783998
0,0,0.0067964527
0,0,0.030592052
0,0,0.00674706
0,0,0.0015361155
0,0,0.105086654
0,0,0.034954216
0,0,0.18938723
1,0,0.16023606
0,0,0.3429913
0,0,0.3907599
0,0,0.03626374
0,0,0.009331173
0,0,0.021940952
0,0,0.38111284
0,0,0.22586714
0,0,0.010008117
0,0,0.08304366
1,0,0.21606348
0,0,0.009041685
0,0,0.31443036
0,0,0.009422011
0,0,0.11312935
0,0,0.009840253
0,0,0.13077049
0,0,0.008022992
0,1,0.7670325
1,0,0.32588068
1,0,0.0564045
0,0,0.017739614
1,0,0.337545
1,1,0.5484304
0,0,0.009978034
0,0,0.106046885
0,0,0.34958887
0,0,0.037782583
0,0,0.013032918
0,0,0.024059806
0,0,0.1783152
0,0,0.0026574766
0,0,0.23140283
0,0,0.45997006
0,0,0.3164747
0,0,0.00493862
0,1,0.5034361
0,1,0.513034
1,0,0.2523197
0,0,0.0029697898
0,0,0.008154764
0,0,0.006348356
0,0,0.038493767
0,0,0.03770442
0,0,0.055972412
0,0,0.22923136
0,0,0.023758806
0,0,0.0072045135
0,0,0.30622357
0,0,0.0011974148
0,0,0.039380692
1,0,0.33003244
1,0,0.31635204
0,0,0.0105208075
0,0,0.15829812
0,0,0.24684057
0,0,0.033804502
0,0,0.012631162
0,0,0.01729332
0,0,0.05810817
0,0,0.0010578713
0,0,0.01668076
0,0,0.025545895
0,0,0.017478216
0,0,0.013484852
0,0,0.052980132
0,0,0.045506418
1,0,0.047764383
0,0,0.0079095885
0,0,0.004382994
0,0,0.12923603
0,0,0.026788047
0,0,0.012134159
0,0,0.09632535
0,0,0.011564106
0,0,0.013314852
0,0,0.014533312
0,0,0.37587896
0,0,0.31769806
0,0,0.07620447
1,0,0.022104995
1,1,0.90842265
0,0,0.03355747
0,1,0.72521394
1,1,0.5088831
0,0,0.18322966
0,0,0.0052794456
0,0,0.13232397
0,1,0.6173387
0,0,0.012220738
0,0,0.0028694936
0,0,0.004796995
0,0,0.03125257
0,0,0.04556288
0,0,0.041557398
0,0,0.020916646
0,0,0.4135463
0,0,0.20784308
0,0,0.31812435
0,0,0.124807954
0,1,0.7302845
1,0,0.20842923
0,0,0.028137557
0,0,0.027039832
0,0,0.22160359
1,0,0.06533596
1,1,0.57481563
0,0,0.12759411
0,0,0.0074473117
1,1,0.7533407
0,0,0.005982357
0,0,0.045394737
1,0,0.2650239
0,0,0.16016747
0,0,0.31550923
0,0,0.17702456
0,0,0.009061937
0,0,0.058733545
0,0,0.38865754
1,1,0.7984978
0,0,0.1481439
0,0,0.015970515
1,1,0.73259753
0,1,0.62594783
0,0,0.1106334
0,0,0.014100528
0,0,0.019987665
1,0,0.4538179
0,0,0.0833493
0,0,0.27596223
0,0,0.32144395
1,0,0.48861212
0,0,0.013801607
0,0,0.10841036
0,0,0.11307412
0,0,0.26951244
0,0,0.044122886
0,0,0.14438494
0,0,0.036861345
0,0,0.16169034
0,0,0.119072445
1,1,0.65248674
0,0,0.013119994
0,0,0.39681804
1,0,0.27968016
0,1,0.82013154
0,0,0.1276897
0,0,0.10470988
0,1,0.6431649
0,0,0.004426997
0,0,0.030413754
0,0,0.3556027
0,0,0.037472665
0,0,0.3859523
0,0,0.026969073
0,0,0.008401231
0,0,0.2787358
0,0,0.01666075
0,1,0.9172379
0,0,0.03005093
0,0,0.27668774
0,0,0.01950855
0,1,0.52217126
0,0,0.013550531
0,0,0.044000514
0,0,0.008477047
0,0,0.08838051
1,1,0.7954251
0,0,0.02256967
0,0,0.46702492
0,0,0.0836465
0,0,0.009944401
0,1,0.55607855
1,0,0.24730052
0,0,0.008670488
0,0,0.053450502
1,0,0.18804076
0,0,0.042330775
0,0,0.028098568
0,0,0.04152046
0,0,0.013331526
1,0,0.09473115
0,0,0.0070783217
0,0,0.010762278
1,0,0.13748194
1,0,0.26155132
1,0,0.30947006
1,1,0.59297717
0,0,0.26289824
0,0,0.30897385
0,0,0.13147905
0,0,0.3354681
0,0,0.0040407516
0,0,0.008707959
0,0,0.022760672
1,0,0.48857385
1,1,0.56312424
0,0,0.031092795
0,0,0.016981816
1,1,0.69916695
1,0,0.21496338
0,0,0.004763372
0,0,0.2644435
0,0,0.02396846
0,0,0.0696665
0,0,0.038471986
1,0,0.09143228
0,0,0.00774623
0,0,0.19408533
0,0,0.0074186125
0,0,0.2721915
0,0,0.05606551
0,0,0.06983479
0,0,0.02083859
0,0,0.053881943
0,0,0.087912776
0,1,0.5079311
0,0,0.076359406
0,0,0.018112559
1,0,0.23248571
0,0,0.0012692497
0,0,0.08035911
0,0,0.015098325
1,1,0.9855414
0,0,0.019947868
0,0,0.025884872
0,0,0.009524177
0,0,0.1122557
0,0,0.040986113
1,1,0.74174196
0,0,0.13185371
0,1,0.5274392
0,0,0.32354143
0,0,0.15191232
1,1,0.73952484
0,0,0.08858457
0,0,0.0035339245
1,0,0.047085147
0,1,0.53418326
0,0,0.43198597
1,0,0.13149108
0,0,0.4620137
0,0,0.21099134
1,1,0.62857115
0,0,0.018407423
1,0,0.27381578
0,0,0.05392919
0,0,0.08559917
0,0,0.18586336
0,0,0.23734334
0,0,0.032797214
1,0,0.0726542
0,0,0.2680104
0,0,0.18987724
0,0,0.015728751
0,0,0.049414475
0,0,0.042024985
1,0,0.47138196
0,0,0.012506825
0,0,0.46477166
0,0,0.085579
1,1,0.7935102
0,0,0.006361738
1,0,0.2214076
0,0,0.17492488
1,0,0.08320718
0,0,0.012080338
0,0,0.020748094
0,0,0.42274252
1,0,0.12361711
1,1,0.61583966
0,1,0.6805293
0,0,0.041130815
0,0,0.3348024
0,0,0.15991844
1,0,0.3952273
0,0,0.021328853
0,0,0.017144049
0,0,0.01013099
0,0,0.045268495
0,0,0.017170383
1,0,0.045908507
1,0,0.20706269
0,0,0.007838986
1,0,0.1777188
0,0,0.25987163
1,1,0.7114039
0,0,0.005606832
0,1,0.6479211
0,0,0.045304976
0,0,0.33558404
0,0,0.14683399
0,0,0.07808512
0,0,0.030566152
0,0,0.1817561
0,0,0.012542634
0,0,0.047703076
0,0,0.0075636916
0,0,0.39295435
1,1,0.78676575
0,0,0.05101476
1,0,0.02728494
0,0,0.27818528
0,0,0.49513307
0,0,0.21680231
0,0,0.0076513025
0,0,0.10751345
1,1,0.59758323
0,0,0.24166016
0,0,0.1517702
1,1,0.89395326
0,0,0.024173388
0,0,0.28301686
0,0,0.23529302
0,0,0.008875272
0,0,0.06862392
0,0,0.2284594
1,0,0.015244176
0,0,0.39768568
0,0,0.030298492
0,1,0.7356238
0,0,0.08764113
0,0,0.05680768
0,0,0.24952187
0,0,0.00567423
0,0,0.01213959
1,0,0.42989656
1,1,0.646879
0,0,0.062236987
0,0,0.024326313
0,0,0.023772929
0,0,0.12227439
0,0,0.0012165467
0,0,0.09834175
0,0,0.008317847
0,0,0.034210004
0,0,0.08609858
0,0,0.025662472
0,0,0.3411769
0,0,0.01517727
0,0,0.013399397
1,0,0.045221604
0,0,0.036678933
0,0,0.00839114
0,1,0.6314161
0,0,0.020862566
1,1,0.6098895
0,0,0.08536876
0,0,0.0045549115
0,0,0.0015664935
0,0,0.14279476
0,0,0.024541495
0,0,0.087808855
0,0,0.0010002576
0,0,0.017897755
0,0,0.016552502
0,0,0.18799245
0,0,0.052876566
0,0,0.086939685
0,0,0.1698211
0,0,0.11487132
0,0,0.007703174
1,0,0.36234975
0,0,0.08281101
0,0,0.17369786
0,1,0.716368
0,0,0.2050018
1,0,0.12157656
0,1,0.56749374
1,0,0.25698572
1,0,0.40362424
1,1,0.6174563
0,0,0.028588971
0,0,0.013984145
0,0,0.47880843
0,0,0.050294932
0,0,0.0073837256
0,0,0.012510731
0,0,0.24063422
0,0,0.41226196
0,0,0.052074533
1,1,0.57426697
1,1,0.75385416
0,0,0.06054176
0,0,0.010774504
0,0,0.19911718
0,0,0.28830782
0,0,0.010910774
0,0,0.27329215
1,0,0.20804225
1,1,0.584827
0,0,0.072086364
0,0,0.037056
1,1,0.66985923
0,0,0.0018701524
0,0,0.3377006
0,1,0.66946524
1,0,0.49760234
0,0,0.04062892
0,0,0.020145888
0,0,0.026093667
0,0,0.014550826
1,0,0.06635413
0,0,0.01966742
0,0,0.015782606
0,0,0.1349965
0,0,0.03178661
0,0,0.02072889
1,1,0.59689474
0,0,0.011629518
1,0,0.4950613
0,0,0.07676072
0,1,0.77170634
0,0,0.045954764
0,0,0.08360775
0,0,0.0011746852
0,0,0.03907328
0,0,0.13025518
0,0,0.01851387
0,0,0.06961026
0,0,0.20214015
1,0,0.35186586
0,0,0.05288094
0,0,0.34813747
1,1,0.7385698
1,0,0.14461212
0,0,0.062703066
0,0,0.33429277
0,0,0.39642715
0,0,0.07696287
0,0,0.15426123
0,0,0.39396033
1,1,0.60251784
0,0,0.21354987
1,0,0.06576784
0,0,0.002575701
0,0,0.08165678
0,0,0.098952174
0,0,0.28097352
0,0,0.4840979
1,1,0.5609504
0,0,0.46706983
0,0,0.010352595
0,0,0.023800537
0,0,0.007258262
0,0,0.05295564
0,0,0.012816369
0,0,0.0098617505
0,0,0.006648676
0,0,0.14033572
0,0,0.05051608
0,0,0.010770867
1,0,0.30454066
0,0,0.0027902036
0,0,0.06547195
0,0,0.09637062
0,0,0.031690117
0,1,0.905483
0,0,0.32853162
0,0,0.008032708
0,0,0.007735249
0,0,0.010670321
0,0,0.12010243
0,0,0.13140355
0,0,0.018640026
0,0,0.016614184
1,0,0.24950638
1,1,0.77717847
0,0,0.033611547
0,0,0.27879107
0,0,0.017181605
0,0,0.0069483505
1,1,0.7652018
0,0,0.005877657
0,0,0.061957855
0,0,0.058363803
1,0,0.3793824
0,0,0.008335577
0,0,0.3225648
0,0,0.05475866
0,0,0.023866598
0,0,0.025536323
0,0,0.024133796
0,0,0.003604894
0,0,0.008662958
0,0,0.004817535
0,0,0.04236341
0,0,0.16319975
1,0,0.11175658
0,1,0.57633215
0,0,0.051981974
1,0,0.1430567
1,0,0.19780234
0,0,0.110965975
0,1,0.58651125
1,0,0.023380743
0,0,0.17886184
0,0,0.04309764
0,0,0.14134555
0,0,0.10034537
0,0,0.002529798
1,0,0.1079106
1,1,0.53380936
0,0,0.04432071
