Actual,Predicted,Proba
0,0,0.042360943
0,0,0.28400505
0,0,0.017108083
0,0,0.090329744
0,0,0.04919658
0,0,0.025461521
0,1,0.7193984
0,0,0.07232131
0,0,0.006254591
0,0,0.34777442
0,0,0.03350013
0,0,0.051646415
0,0,0.021296509
0,0,0.039427664
1,0,0.2601584
1,0,0.42018792
1,0,0.26326206
1,0,0.45871156
0,0,0.0120537
1,1,0.5871001
0,0,0.0022994133
1,0,0.03662058
0,0,0.05085428
0,0,0.1229698
0,0,0.06452031
0,0,0.011175105
0,0,0.35221857
1,0,0.3947077
0,0,0.13274671
0,0,0.030001283
1,0,0.32118848
0,0,0.3122742
0,0,0.018634394
0,0,0.012301997
0,0,0.03507812
1,0,0.076588616
1,1,0.7079329
0,0,0.015048763
0,0,0.04870492
0,0,0.030777128
0,0,0.008081646
0,0,0.0560802
0,0,0.026631478
0,0,0.06305673
1,0,0.42407522
0,0,0.410689
0,0,0.02887068
0,0,0.035659928
0,0,0.23577045
0,0,0.014302033
0,0,0.32356593
0,1,0.6562872
0,0,0.28885767
1,0,0.4061833
0,0,0.018066647
1,1,0.70127714
0,0,0.026304241
0,0,0.111618675
0,0,0.109263904
0,0,0.14808096
1,1,0.69131863
1,1,0.6509084
0,0,0.16776417
1,0,0.39341038
0,0,0.013392352
0,0,0.1209142
0,0,0.028099421
0,0,0.041947577
0,0,0.10492218
0,0,0.015218328
1,0,0.23968454
1,0,0.3877189
0,0,0.02003126
0,0,0.17728025
1,0,0.26278841
0,0,0.14657854
0,0,0.23205346
0,0,0.0051747835
0,0,0.06994687
0,0,0.008889305
1,1,0.8200579
0,0,0.077197455
0,0,0.025882438
0,0,0.01891707
0,0,0.11220261
1,0,0.12297342
0,0,0.014287835
0,0,0.09558246
1,1,0.75147307
0,0,0.037265852
0,0,0.023193391
0,0,0.024700418
1,0,0.30687028
1,0,0.09344867
1,0,0.3766766
0,0,0.11191071
1,0,0.42423028
0,0,0.20743082
0,0,0.14857417
0,0,0.20235825
0,0,0.010397445
0,0,0.18186791
0,0,0.103925295
0,0,0.118070945
0,0,0.064527415
1,1,0.7879606
0,0,0.18190876
0,0,0.025184829
0,0,0.059711765
0,0,0.20014915
0,0,0.1429116
1,1,0.53273517
1,0,0.13044518
0,0,0.0072655077
1,1,0.71885276
1,0,0.11494438
0,0,0.13709362
0,0,0.041483823
1,0,0.37182996
0,0,0.08624832
0,0,0.4958587
0,0,0.1933133
0,0,0.05806014
0,0,0.049858667
0,0,0.023832083
0,0,0.18903068
0,0,0.112088785
0,0,0.4298432
0,0,0.06354609
0,0,0.13039674
0,0,0.018589634
0,0,0.01934064
1,1,0.689037
0,0,0.22585902
0,0,0.014303781
0,0,0.2920259
0,0,0.18776862
0,0,0.045333654
0,0,0.0069387103
1,0,0.095831655
0,0,0.05201032
0,0,0.06663497
0,0,0.2259787
0,0,0.093999945
1,0,0.26921064
0,0,0.011911283
0,0,0.011051613
0,0,0.02784235
0,0,0.24999952
0,0,0.036051854
0,0,0.100435056
0,0,0.018227004
0,0,0.045058608
0,1,0.64869004
0,0,0.04698712
0,0,0.22357328
0,0,0.004175331
1,0,0.032076906
1,0,0.4967411
0,0,0.3641873
0,0,0.013688891
0,0,0.18374054
0,0,0.075980335
0,0,0.0050470326
1,0,0.17716204
0,0,0.12705953
0,0,0.0037061577
0,0,0.016381253
0,0,0.44785786
0,0,0.013067666
0,0,0.014212041
0,0,0.047202263
0,0,0.14257532
0,0,0.0106252525
0,1,0.5542432
0,0,0.16185397
0,0,0.07335451
0,0,0.43366393
0,1,0.5166048
0,0,0.06279876
1,1,0.7640996
0,0,0.2938161
0,0,0.1651069
0,0,0.14762133
0,0,0.24510524
1,1,0.74183017
0,0,0.009814265
0,0,0.050285842
0,0,0.07226245
1,0,0.07215765
0,0,0.05731507
0,0,0.07738846
0,0,0.0929024
0,0,0.023243003
0,0,0.015003229
0,0,0.08739099
0,0,0.21914561
1,1,0.78685695
0,0,0.2920928
0,0,0.20372638
0,0,0.16399461
0,0,0.030805295
1,0,0.15628068
0,0,0.14622268
0,1,0.6306488
0,0,0.04423944
0,0,0.013347994
1,1,0.8755634
1,0,0.26834887
0,0,0.0325343
0,0,0.14854763
0,0,0.022159655
0,0,0.13123016
0,0,0.21725242
0,0,0.018249394
0,0,0.028702823
0,0,0.33466583
0,0,0.018644463
0,0,0.008541322
0,0,0.4103272
0,1,0.55911773
0,0,0.017368225
1,0,0.22217914
1,1,0.59276235
0,0,0.026025362
1,0,0.19144967
0,0,0.027545651
0,0,0.2706505
0,0,0.008816387
0,0,0.35007027
0,0,0.047559924
0,0,0.012880573
0,0,0.03432779
0,0,0.007149823
1,0,0.3330899
0,0,0.03392031
0,0,0.29123747
0,0,0.117458396
0,0,0.018202836
1,1,0.8073085
0,0,0.025902458
1,0,0.32551566
0,0,0.078697234
1,0,0.21088703
0,0,0.17391819
0,0,0.053059176
0,0,0.010577782
0,0,0.050932866
1,0,0.28448486
0,0,0.01073921
0,0,0.009941731
0,0,0.2666116
0,0,0.10587584
0,0,0.035273157
0,0,0.004471792
0,0,0.17990312
0,0,0.029756261
0,0,0.012552424
0,0,0.20838305
0,0,0.021709705
1,1,0.84481317
0,0,0.027528064
0,0,0.037355587
0,0,0.042414468
1,1,0.5277762
1,0,0.11732266
1,0,0.15220927
1,0,0.05795671
0,0,0.1624053
0,0,0.16356902
0,0,0.49093336
0,0,0.29167077
1,0,0.15854625
0,0,0.18890433
0,0,0.10533396
1,0,0.36306325
1,0,0.25152302
0,0,0.15687026
0,0,0.0078432
0,0,0.01443833
0,0,0.04699483
0,0,0.12639917
0,0,0.2741209
0,0,0.023732923
0,0,0.03584608
1,0,0.10063834
0,0,0.00803616
0,0,0.03403146
0,0,0.041838117
0,0,0.010307565
0,0,0.0636049
0,0,0.051665068
0,0,0.017949317
0,0,0.0066882777
0,1,0.5989267
0,0,0.17661786
0,0,0.07676255
0,0,0.03350741
0,0,0.032602195
0,0,0.056479987
1,0,0.1579184
0,0,0.16856897
0,0,0.20242481
0,0,0.19963047
0,0,0.073434725
0,0,0.02854954
1,1,0.76473063
1,0,0.117032826
0,0,0.015472028
0,1,0.6347895
0,1,0.5745086
1,0,0.26845798
1,0,0.45214897
0,0,0.35065764
0,0,0.21102121
0,0,0.0018684852
0,0,0.093223944
1,0,0.049470827
0,0,0.007098166
1,1,0.5676762
0,0,0.1208385
0,0,0.03149604
1,1,0.77950937
0,0,0.12816507
0,0,0.041586466
0,0,0.23117328
1,0,0.1543692
0,0,0.030391816
0,0,0.009143505
0,0,0.02726205
0,0,0.009031987
0,0,0.10786067
0,0,0.03588708
0,0,0.035938837
0,0,0.048943494
0,0,0.053404197
0,0,0.05064124
0,0,0.1782039
0,0,0.07533353
0,0,0.2861705
0,0,0.07989118
0,0,0.012873513
0,0,0.19356522
0,0,0.021295322
0,0,0.3659765
0,0,0.006128645
0,0,0.049632616
0,0,0.3306105
0,0,0.3803413
0,0,0.14086843
0,0,0.26646057
0,0,0.055252194
0,0,0.003071574
0,0,0.021807862
0,0,0.09172716
0,0,0.095122494
1,1,0.69413435
0,0,0.022075735
1,0,0.2998435
0,0,0.028911103
0,0,0.06317537
0,0,0.08044799
0,1,0.7571008
0,0,0.030681117
0,0,0.02241009
0,0,0.26380658
0,0,0.09609351
1,0,0.36183476
1,0,0.3458893
0,0,0.014368668
0,0,0.008927207
0,0,0.072591014
1,0,0.3624468
0,1,0.78451157
0,0,0.009517549
0,0,0.029181473
1,0,0.38026646
0,0,0.12952138
0,0,0.13297586
0,0,0.028129755
1,1,0.640659
0,0,0.010519741
0,0,0.028032701
1,0,0.1775105
0,0,0.1833137
0,0,0.20573783
0,0,0.2718681
0,0,0.05991893
0,0,0.01599687
0,0,0.27945605
1,0,0.09382115
1,1,0.5252976
0,0,0.026270824
0,0,0.06576214
0,0,0.03826356
0,0,0.10646167
1,0,0.21198344
0,0,0.02531486
0,0,0.023842474
0,0,0.113202654
0,0,0.22156283
1,0,0.045012377
0,0,0.013850049
0,0,0.029561544
0,0,0.41996965
0,0,0.18678023
0,0,0.10792199
1,1,0.77386034
0,0,0.0240844
0,0,0.060254913
0,0,0.11523202
1,0,0.13058475
0,0,0.17307992
0,0,0.040708326
0,0,0.02100041
0,0,0.04186793
0,0,0.05008269
1,1,0.74916774
0,0,0.022171095
0,0,0.029477464
0,0,0.022656078
0,0,0.14778434
0,0,0.28127536
0,0,0.07338388
0,0,0.08610119
0,0,0.07907021
0,0,0.091358446
0,0,0.43141004
1,0,0.13106596
0,0,0.013735988
0,0,0.01871963
0,0,0.12085796
0,0,0.025351834
0,0,0.0059782807
0,0,0.1331943
0,0,0.25841227
1,0,0.4495144
0,0,0.23476768
0,0,0.048338965
0,0,0.02856026
0,0,0.028909296
0,0,0.12788795
0,0,0.117123
1,0,0.27648646
0,0,0.025311034
0,1,0.6227674
0,0,0.017467804
0,0,0.0203308
0,0,0.114291094
0,0,0.020863954
0,0,0.24304396
0,0,0.027708936
0,0,0.040526256
0,0,0.43466038
0,0,0.21777275
1,0,0.31079662
0,0,0.00899376
0,0,0.036826733
1,0,0.017458167
0,0,0.0041565914
0,0,0.0866196
0,0,0.06303703
0,0,0.11578415
0,0,0.015154879
0,0,0.13767013
0,0,0.2744131
0,0,0.10000362
0,0,0.010362488
0,0,0.04392752
0,0,0.11123459
0,0,0.052317362
0,0,0.016261961
0,0,0.0050853104
0,0,0.2418736
0,0,0.049520478
1,0,0.4724033
1,0,0.25516054
1,1,0.6969502
0,0,0.3449048
0,1,0.71990055
1,0,0.049722224
1,0,0.20305713
0,0,0.072860494
0,0,0.024819786
0,0,0.037141748
0,0,0.06889772
0,0,0.015998732
0,0,0.08082195
0,0,0.25735107
0,0,0.24395275
0,0,0.021880018
0,0,0.30405265
0,0,0.009109401
0,0,0.034493983
0,0,0.016703239
0,0,0.037244122
0,0,0.16684401
0,1,0.5325813
1,1,0.8279725
1,0,0.2994321
0,0,0.05069873
0,0,0.39535108
0,0,0.055683505
1,0,0.41842934
0,1,0.70466864
0,0,0.054139864
1,0,0.22233215
0,0,0.0025311415
0,0,0.4118498
0,0,0.016238436
0,0,0.17528895
0,0,0.052987237
0,1,0.600834
0,0,0.029763194
0,0,0.22902633
0,0,0.41433966
0,0,0.009980648
0,0,0.012758508
0,0,0.11375145
0,0,0.044108905
0,0,0.0055046934
0,0,0.1579896
0,1,0.73126936
0,0,0.04620278
0,0,0.026121559
0,0,0.2474069
0,0,0.2807492
0,0,0.033367254
0,0,0.052591767
0,1,0.56055427
1,1,0.8007859
0,0,0.0077002766
0,0,0.3983017
1,0,0.12650819
0,0,0.06990159
0,0,0.007552261
1,1,0.62290305
0,0,0.017741567
0,0,0.017799353
0,0,0.12943773
0,0,0.013169893
0,0,0.09068652
0,0,0.06653113
1,1,0.58999366
0,0,0.0034572673
0,0,0.035552572
1,1,0.5659831
0,0,0.09321216
0,0,0.13763039
0,0,0.027751178
0,0,0.06612563
1,1,0.6293338
0,0,0.0046009533
0,0,0.037011445
0,0,0.04396121
0,0,0.023143249
0,0,0.017239813
0,0,0.036899082
0,0,0.010880316
1,0,0.036540434
0,0,0.025372855
0,0,0.17779326
0,0,0.113098234
0,0,0.31171015
0,0,0.008200524
0,0,0.11902691
0,0,0.36663154
1,0,0.27405006
0,0,0.070960574
0,0,0.027836539
0,0,0.42893887
0,0,0.14033693
0,0,0.031636152
0,0,0.14185466
0,0,0.49917832
0,0,0.0047017694
0,0,0.3551946
0,0,0.07145625
0,0,0.055219408
0,0,0.04960914
0,0,0.018824564
0,0,0.023100102
0,0,0.40211847
0,0,0.08285691
0,0,0.21074978
0,0,0.009214183
0,0,0.010000193
0,0,0.009726643
0,1,0.57866794
1,0,0.40698248
0,0,0.09871318
1,1,0.6601154
0,0,0.09812575
0,0,0.020266466
0,0,0.19980678
1,1,0.8489633
0,0,0.08057464
0,0,0.058602564
1,1,0.74873424
0,0,0.026224598
1,1,0.92470413
0,0,0.18420923
0,0,0.11558649
0,0,0.016426459
0,0,0.010753378
0,0,0.023373317
0,0,0.06373837
1,0,0.43509784
0,0,0.034683254
0,0,0.04099139
0,0,0.34086832
0,0,0.029877516
0,0,0.043031253
0,0,0.06087637
0,0,0.23183459
0,0,0.017534766
1,1,0.60795
0,0,0.020590002
0,0,0.015282241
0,0,0.0441007
0,0,0.22919483
0,0,0.08153641
1,0,0.22916283
0,0,0.0048450762
0,0,0.022565577
1,0,0.47177655
0,0,0.21163152
1,0,0.19091578
0,0,0.019670928
1,0,0.25895217
0,1,0.6053283
0,0,0.42986238
0,1,0.55245674
1,1,0.8735168
0,0,0.07005374
0,0,0.039963484
0,0,0.056999363
0,0,0.08706336
0,0,0.03010894
1,0,0.08317236
0,0,0.170668
0,0,0.084021084
1,0,0.49667305
0,0,0.045219794
0,0,0.24348716
0,0,0.47846514
0,0,0.094876006
0,0,0.016238071
0,0,0.124818236
0,0,0.017441243
0,0,0.09619296
1,0,0.029488934
0,0,0.08775045
0,0,0.014055121
0,0,0.07429956
0,0,0.01847693
0,0,0.03883041
0,0,0.020364253
0,0,0.046519805
0,0,0.26390734
0,0,0.017667893
0,0,0.056177128
0,0,0.37528482
1,1,0.72338474
0,0,0.3447939
0,0,0.30628034
0,0,0.1923122
0,0,0.4100068
0,0,0.029647268
0,0,0.05474966
0,0,0.0291886
0,0,0.09934932
0,0,0.017200625
1,0,0.27613592
0,0,0.023734244
0,0,0.00757519
0,1,0.58514136
0,0,0.12650403
1,1,0.52416146
0,0,0.157814
1,0,0.27499384
0,0,0.088058285
0,0,0.077302344
0,0,0.103832774
0,0,0.23938364
0,0,0.022505706
0,0,0.052562874
1,0,0.25385135
0,0,0.020998597
0,0,0.0019769564
0,0,0.42935178
0,0,0.23822102
0,0,0.024533316
0,0,0.075640865
0,0,0.13640825
0,0,0.0134245595
0,0,0.112474896
0,0,0.024436949
0,0,0.1086803
0,0,0.062037747
0,0,0.014377321
0,0,0.099515714
0,0,0.049646135
0,0,0.009407354
0,0,0.104929455
0,0,0.06604481
1,0,0.21378581
0,0,0.03472196
1,0,0.07240328
0,0,0.25845468
1,0,0.07364573
0,0,0.13932931
0,0,0.021177635
0,0,0.025958985
0,0,0.018123996
0,0,0.12527724
0,0,0.031261243
0,0,0.012513435
1,0,0.39391106
0,0,0.07886211
1,1,0.55033296
0,0,0.057310972
0,0,0.017617276
1,0,0.35041022
0,0,0.024465766
0,0,0.018578393
0,0,0.082939856
0,0,0.041685313
1,0,0.08859377
0,0,0.04840988
0,0,0.47450173
0,1,0.82318336
0,0,0.0698345
0,0,0.43642855
0,0,0.19827498
0,0,0.06451093
0,0,0.17266732
0,0,0.020370219
0,0,0.022878984
0,0,0.29659846
1,0,0.49591157
0,0,0.25062868
0,0,0.08844504
0,0,0.033209704
0,0,0.20810091
0,0,0.017543599
0,0,0.026221327
0,0,0.0027197124
0,0,0.072102934
0,0,0.08288371
1,1,0.6873525
0,0,0.027421549
0,0,0.0922329
0,0,0.040839765
0,0,0.03759447
0,0,0.05562341
0,0,0.1307318
0,0,0.028953247
0,0,0.14896348
1,1,0.7487567
1,0,0.33936048
0,0,0.046623636
1,1,0.61493695
1,0,0.40687615
0,0,0.077993356
0,0,0.07641556
0,0,0.04691531
0,0,0.020938253
0,0,0.21221466
0,0,0.07954896
0,0,0.13840011
0,0,0.0133435475
0,0,0.043482404
0,0,0.25158814
0,0,0.0959444
0,0,0.060655653
0,0,0.042339303
0,0,0.3037488
1,0,0.031361572
0,1,0.605156
0,0,0.0031489818
0,0,0.13845915
0,0,0.038877074
0,0,0.276939
0,1,0.6447191
0,0,0.14511694
0,0,0.09533153
0,0,0.079518974
0,0,0.15648137
0,0,0.010074001
0,0,0.4398358
1,0,0.18925214
1,0,0.32488835
0,0,0.13268201
0,0,0.036167193
0,0,0.14767066
0,0,0.007674672
0,0,0.18633415
0,0,0.008978676
0,0,0.37062266
0,0,0.06771259
0,0,0.04466859
0,0,0.07519167
0,0,0.30825406
0,0,0.119449966
0,0,0.0152953835
0,0,0.033961207
1,1,0.6856267
0,0,0.19348416
0,0,0.016394911
0,0,0.023344724
0,0,0.04213619
0,0,0.025145482
0,0,0.17638947
0,0,0.21073225
0,0,0.05305001
0,0,0.3161366
0,0,0.04105696
0,0,0.10201639
0,0,0.080572546
1,0,0.23616427
1,0,0.16817738
0,0,0.014072682
0,0,0.044153117
1,0,0.2631965
0,0,0.046637807
0,0,0.032996923
0,0,0.054815575
0,0,0.017676411
0,0,0.07297994
0,0,0.23289928
0,0,0.07364737
0,0,0.0398257
0,0,0.14245853
0,0,0.035758715
0,0,0.22479244
0,0,0.038644213
0,0,0.15387428
0,0,0.0811364
0,0,0.0113109965
0,0,0.1561102
1,0,0.47953683
0,0,0.013385656
0,0,0.05599014
0,0,0.20017344
1,1,0.7406731
1,0,0.42096186
0,0,0.3687411
0,0,0.19229314
1,0,0.114847064
0,0,0.009737907
0,0,0.28843582
1,1,0.65393585
0,0,0.02724199
0,0,0.057031345
0,0,0.21492878
0,0,0.06645461
0,0,0.3100793
0,0,0.0062635364
1,0,0.17958504
0,0,0.01971577
0,0,0.32802063
1,0,0.17401738
0,0,0.06602877
0,0,0.009825272
0,0,0.013461757
0,0,0.12228029
1,0,0.18495056
0,0,0.02164917
0,0,0.020764016
0,0,0.02956257
1,0,0.32667208
0,0,0.10949196
0,0,0.37261325
0,0,0.34253913
0,0,0.044098984
0,0,0.047902945
0,0,0.0588966
0,0,0.017570864
0,0,0.11193548
0,0,0.029351454
1,1,0.7378116
0,0,0.12043699
0,0,0.09276222
1,0,0.049685217
0,0,0.0320972
0,0,0.02101677
0,0,0.023461757
0,0,0.09718208
0,0,0.1484933
0,0,0.12939863
0,0,0.045836378
0,0,0.031769086
0,0,0.007569805
0,0,0.03510135
0,0,0.012123846
0,0,0.1556959
0,0,0.496113
0,0,0.028137315
0,0,0.011083925
0,0,0.14588502
0,0,0.029613009
0,1,0.62233984
0,0,0.010791365
0,0,0.073290005
0,0,0.14885356
0,0,0.017749172
1,0,0.30139884
0,0,0.2409692
0,0,0.03063636
0,0,0.06223031
0,0,0.031754225
0,0,0.019826965
1,1,0.80763996
0,0,0.09446846
0,0,0.18690401
1,1,0.62580967
0,1,0.6081561
0,0,0.16685346
0,0,0.008859029
0,0,0.4527144
1,0,0.06424349
0,0,0.35446998
0,0,0.0416652
1,0,0.24931133
1,0,0.3899243
1,0,0.16378447
1,0,0.41545874
0,0,0.1496742
0,0,0.010321925
0,0,0.3441188
0,0,0.028102476
0,0,0.1120141
0,0,0.018506555
0,0,0.02691161
1,0,0.32221597
1,0,0.3065859
0,0,0.010839268
0,0,0.28231773
1,0,0.213166
1,1,0.7142881
0,0,0.26018
0,0,0.04130873
0,0,0.009900775
0,0,0.018274771
0,0,0.01572684
1,0,0.36846912
0,0,0.0269092
0,0,0.013000296
0,0,0.1636363
0,0,0.04272099
0,0,0.029953875
0,0,0.06431304
0,0,0.010449202
0,0,0.12646644
0,0,0.02001166
0,0,0.028555196
0,0,0.013479373
0,0,0.008471398
1,1,0.5594474
0,0,0.20635037
0,0,0.3555248
0,0,0.09110401
1,0,0.22273448
0,0,0.2667118
0,0,0.10252006
0,0,0.021329928
0,0,0.013631321
0,0,0.001961292
1,1,0.73123187
0,0,0.030063713
0,0,0.24851759
0,0,0.34783965
0,0,0.027282562
1,1,0.53758657
0,0,0.10761007
0,0,0.008010589
1,0,0.22518273
0,0,0.054329813
0,0,0.02117886
1,0,0.07963725
0,0,0.0034146185
0,0,0.22140096
1,1,0.531163
0,0,0.008108773
1,1,0.5290704
0,0,0.012990742
0,1,0.5456553
0,0,0.01064373
0,0,0.31251076
0,0,0.02016714
1,1,0.6892319
0,0,0.0029117644
0,0,0.111327276
0,0,0.016055236
0,0,0.18933652
0,0,0.054294102
1,0,0.21268658
0,0,0.24629469
0,1,0.5668008
0,0,0.19218418
1,0,0.13203962
0,0,0.17730106
1,1,0.7326184
0,0,0.13520208
1,0,0.13125493
0,0,0.05005524
0,0,0.20251408
0,0,0.25161204
1,1,0.930709
1,0,0.33063033
0,0,0.024114387
0,0,0.47185898
0,0,0.06766176
0,0,0.08320866
1,0,0.20945548
0,0,0.020734422
0,0,0.05178456
0,0,0.03569245
0,0,0.22245733
0,0,0.16445051
1,0,0.13090687
1,0,0.3487287
0,0,0.0060569597
1,1,0.685616
0,0,0.15004732
1,1,0.6229617
0,0,0.019549971
0,0,0.03069085
0,0,0.050806265
0,0,0.025581373
0,0,0.01468843
0,0,0.07906426
0,0,0.35142878
0,0,0.14381108
0,0,0.0496134
0,0,0.05322823
0,0,0.007253412
0,0,0.009780426
1,0,0.45114255
0,0,0.21684422
1,0,0.15467559
0,0,0.031603705
0,1,0.5608613
0,0,0.049300857
0,0,0.17000425
0,0,0.017425748
1,0,0.1506864
0,0,0.3334016
0,0,0.1280304
1,1,0.55161047
0,0,0.22561021
0,0,0.0077848854
0,0,0.35894382
0,0,0.010439735
0,0,0.06199428
0,0,0.03889829
1,1,0.76348203
0,0,0.01646193
0,0,0.027619442
0,1,0.55398464
0,0,0.17069255
0,0,0.05923808
0,0,0.18267423
0,0,0.1331329
0,0,0.1771988
1,0,0.41131452
1,0,0.48845914
0,0,0.018368315
0,0,0.02829178
0,0,0.0036997385
0,0,0.04454904
0,0,0.19828126
0,0,0.020826356
0,0,0.1304527
0,0,0.2089168
0,0,0.07860388
0,0,0.2258168
0,1,0.7611995
0,0,0.013563949
0,0,0.0134685915
1,0,0.22650121
0,0,0.28169042
0,0,0.22357978
0,0,0.072015
0,0,0.073232815
1,0,0.19050069
0,0,0.09636658
0,0,0.0371539
0,0,0.45914447
0,0,0.13109015
0,0,0.02232065
0,0,0.2089805
0,0,0.012331889
0,0,0.3003747
0,0,0.017485285
0,0,0.06332287
0,0,0.16403648
0,0,0.039864775
0,0,0.2153112
0,0,0.4594739
0,0,0.32901657
1,1,0.5811872
0,0,0.17776471
0,0,0.2672434
0,0,0.28652784
0,0,0.06192832
1,0,0.040986486
0,0,0.055141907
1,0,0.07951472
1,0,0.21208826
1,1,0.65707725
0,0,0.10258966
0,0,0.020632874
0,0,0.031067321
0,0,0.14498615
0,0,0.0070935795
0,0,0.07425826
0,0,0.12750705
0,0,0.15181151
0,1,0.5106102
1,0,0.20107508
1,0,0.28581166
0,0,0.23577456
0,0,0.2054129
0,0,0.12626041
0,0,0.17619365
0,0,0.24045783
0,0,0.10238187
1,0,0.1878973
1,1,0.58460045
0,0,0.10561886
0,0,0.039681807
1,1,0.6601827
0,0,0.0393786
0,0,0.012960343
0,0,0.04199474
1,0,0.4912618
0,1,0.59970754
0,0,0.22360794
0,0,0.11715537
0,0,0.10492442
1,0,0.20037189
0,0,0.007242463
0,0,0.12209739
0,0,0.22572233
0,0,0.0088774245
0,0,0.051966377
1,0,0.35114214
0,0,0.021592297
1,0,0.4937097
0,0,0.037547473
0,0,0.015891016
0,0,0.010326481
0,0,0.116152324
0,0,0.4139739
0,0,0.0018550951
0,0,0.03023918
0,0,0.037684336
0,0,0.21607244
0,0,0.37062266
1,1,0.532718
0,0,0.30296472
0,0,0.1833499
1,0,0.36699274
1,0,0.4456806
0,0,0.0810821
0,0,0.039230425
0,0,0.020570049
0,0,0.26697955
0,0,0.04779201
0,0,0.022431614
1,1,0.7193488
0,0,0.042549063
1,0,0.10009539
0,0,0.031663585
0,0,0.09778308
0,0,0.023076942
0,0,0.20352116
0,0,0.040968236
1,0,0.23561117
0,0,0.01828662
0,0,0.1690486
0,0,0.027736675
0,0,0.3473241
0,0,0.13472162
0,0,0.2308758
0,0,0.019262984
0,0,0.19192646
0,0,0.047208417
0,0,0.121994525
0,0,0.07010168
1,0,0.18727702
0,0,0.34321973
0,0,0.037522245
0,0,0.24619015
0,0,0.23299292
0,0,0.21511771
0,0,0.11267828
0,0,0.100664675
0,0,0.0075305263
0,0,0.27562496
0,0,0.15146758
0,0,0.046536304
0,0,0.39581344
0,0,0.25821787
1,0,0.2788245
1,0,0.13836575
0,0,0.019677527
0,0,0.14996566
0,0,0.048564535
0,0,0.117350064
1,0,0.48109913
0,0,0.2167811
0,0,0.08315233
0,0,0.05492005
1,1,0.8069043
0,0,0.03433585
0,0,0.006626062
0,0,0.01173748
0,0,0.011391511
0,0,0.033313423
0,0,0.03784768
0,0,0.060788073
0,0,0.026967492
0,0,0.021476151
0,0,0.08486271
0,0,0.008350375
1,1,0.58058053
0,0,0.02821694
0,0,0.01656164
1,1,0.81609493
1,0,0.14039506
0,0,0.014351639
0,0,0.025252154
1,1,0.5383982
0,0,0.08940338
0,0,0.013730143
0,0,0.20980832
0,0,0.012439667
0,0,0.2367023
1,1,0.65899146
1,1,0.5216453
0,0,0.023458598
0,0,0.16361205
0,0,0.4631459
0,0,0.32152155
1,0,0.2028616
